Post ID,User ID,Akun Dibuat,Nama,Username,Verified,Bio_Deskripsi,Lokasi,Followers,Following_Friends,Total Status,Total Fav Akun,Listed,Total Media,Default Profile,Default Avatar,Avatar URL,Banner URL,Teks Tweet,Tanggal Posting,Bahasa,Retweets,Replies,Likes,Quotes,Bookmarks,Views,Is Reply,Reply To,Reply ID,Conversation ID,Source Device,URL Tweet
2039333468707148183,2553592760,Sun Jun 08 01:00:06 +0000 2014,Bungsuuuu,98d24ee59fa0405,false,End of era,,9,60,4436,119,0,50,true,true,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"@afrkml Ini ga tau emang SPPG beli langsung di pabrik dengan jumlah besar, jadi pabrik prioritaskan untuk mbg kemudian stock jadi langka buat retail atau ada kebijakan SPPG harus beli di agen/distributor sekitar lokasi SPPG dengan tujuan menghidupkan ekonomi sekitarnya",Wed Apr 01 13:26:02 +0000 2026,in,0,2,4,0,0,1528,true,afrkml,2039324712590033364,2039324712590033364,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/98d24ee59fa0405/status/2039333468707148183
2039322696379674823,218665104,Mon Nov 22 23:12:51 +0000 2010,Ahmad Arif,aik_arif,true,,Kizuki-3 Chome,33016,537,20417,9120,61,1867,true,false,https://pbs.twimg.com/profile_images/1347589002660962304/7cXq_IMX_normal.jpg,https://pbs.twimg.com/profile_banners/218665104/1598416847,"Itulah repotnya kalau aparat juga punya SPPG. Mereka kan mestinya mengawasi program dibiayai negara, kok malah memeriksa masyarakat yg melaporkan kualitas MBG yg buruk.",Wed Apr 01 12:43:14 +0000 2026,in,5017,48,8242,19,175,109344,false,,,2039322696379674823,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/aik_arif/status/2039322696379674823
2039319997592551804,1714818868919910401,Thu Oct 19 01:41:21 +0000 2023,andchmod,chmod2703,true,masih Indonesia 🇮🇩,,412,730,964,212,0,44,true,false,https://pbs.twimg.com/profile_images/2021446567199375367/nApJU7tV_normal.jpg,https://pbs.twimg.com/profile_banners/1714818868919910401/1770213246,"@WagimanDeep212_ Iya harusnya kaya gini...
Tp nnti sppg nya ga dapet cuan...😪",Wed Apr 01 12:32:30 +0000 2026,in,0,2,8,0,0,503,true,WagimanDeep212_,2039314008378130783,2039314008378130783,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/chmod2703/status/2039319997592551804
2039318807047815597,2028350680273178624,Mon Mar 02 06:04:27 +0000 2026,َ,LifeAtSeodae,false,we 💜 interns forever,ethan & Omar,91,80,1387,27,3,109,true,false,https://pbs.twimg.com/profile_images/2040724791091666944/WZEwThCt_normal.jpg,https://pbs.twimg.com/profile_banners/2028350680273178624/1774699248,@kimgaeulm @modeseodae @seodaesupport @submodeseodae Dare jadi kura-kura SPPG https://t.co/UEHwXUhaRf,Wed Apr 01 12:27:46 +0000 2026,in,1,5,0,1,0,207,true,kimgaeulm,2039314715084832957,2039314715084832957,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/LifeAtSeodae/status/2039318807047815597
2039313827377074180,2007087942440026113,Fri Jan 02 13:54:14 +0000 2026,sash.,4shoblush,false,here for #lngshot4sho 🌷,nowhere,1116,753,11471,9100,2,1729,true,false,https://pbs.twimg.com/profile_images/2040312990189404160/syQnsQjI_normal.jpg,https://pbs.twimg.com/profile_banners/2007087942440026113/1775283499,"GW REFLEK MENUTUP LAPTOP, MENGABAIKAN DATA SKRIPSI, MENGACAK ACAK OMPRENG MBG, MEMBUBARKAN SPPG, MENYELAMATKAN BADAK BERCULA SATU, MENJADI WONDER WOMAN, DAN MENCINTAI JUNG WOOJIN https://t.co/TeYW6N84Fl",Wed Apr 01 12:07:59 +0000 2026,in,2274,56,8777,129,395,54080,false,,,2039313827377074180,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/4shoblush/status/2039313827377074180
2039304026336944374,1331650559518990336,Wed Nov 25 17:26:57 +0000 2020,Tanyarl 💚,tanyakanrl,true,Menfess bot for sharing about rl things  ✨┆Follow first & Use Tanyarl or 💚 for autopost • CP : @cptanyarl ⸻ Rules dan Tutorial kirim mfs 👇🏻,Indonesia,3656145,17655,1291431,381,5033,533354,true,false,https://pbs.twimg.com/profile_images/1980598133001175040/0Bs5vDOY_normal.jpg,https://pbs.twimg.com/profile_banners/1331650559518990336/1761046369,"💚 guys aku mau nanya, buat kalian yang masih nganggur dan nyari pekerjaan, apa halangan kalian untuk tidak daftar menjadi staff sppg/ dapur mbg?",Wed Apr 01 11:29:02 +0000 2026,in,23,179,710,65,196,67638,false,,,2039304026336944374,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",https://x.com/tanyakanrl/status/2039304026336944374
2039301456180982094,361061045,Wed Aug 24 05:38:30 +0000 2011,Cal Notes,Kasteis,true,"Personal thoughts, mostly football, life experience, yapping2 #GGMU 

(Tulisan kebanyakan dari hati, tolong jangan diambil ati)",theater of Dream,2307,3696,8093,19216,2,552,false,false,https://pbs.twimg.com/profile_images/2036650279693897728/GPJm5KzK_normal.jpg,https://pbs.twimg.com/profile_banners/361061045/1774410240,"@jaesxc Yg gw takutun itu

Ntar 2029 bisa akar rumput x akar rumput,

Karena pasti masy. yg bekerja di bagian seprti sppg, kmp, dll, akan memperjuangkannya kembali (totalitas)",Wed Apr 01 11:18:50 +0000 2026,in,137,23,1853,16,24,62206,true,jaesxc,2039247162606027115,2039247162606027115,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/Kasteis/status/2039301456180982094
2039278003646349461,30648872,Sun Apr 12 13:25:24 +0000 2009,Alvin Lie ✈⚽,alvinlie21,true,"Pemerhati Penerbangan & Pelayanan Publik.
Trainer Komunikasi Pemasaran & Manajemen Pelayanan Keluhan.
Wong Semarang","Jakarta, Indonesia",74885,494,76186,56570,108,5165,false,false,https://pbs.twimg.com/profile_images/744161620062941185/L4pSOdwB_normal.jpg,https://pbs.twimg.com/profile_banners/30648872/1474508595,@kenhans03 Jangan-jangan SPPG milik .....,Wed Apr 01 09:45:38 +0000 2026,in,7,6,97,1,0,5465,true,kenhans03,2039154779478499403,2039154779478499403,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/alvinlie21/status/2039278003646349461
2039256464028839967,1881616331969302528,Tue Jan 21 08:14:56 +0000 2025,Wakil Kepala Program Maling Berkedok Gizi,ImamBesar212,false,Tidaklah berzina seorang hamba yang berzina ketika ia berzina dalam keadaan beriman & tidaklah mencuri ketika ia mencuri dalam keadaan beriman.,,4388,115,1990,189,6,727,true,false,https://pbs.twimg.com/profile_images/2025310321767055361/8OsSaZm-_normal.jpg,,"Darurat higienis MBG! Geger temuan tikus dalam boks distribusi di SMKN 8 Semarang.

Dilaporkan bhw ada seekor tikus di dalam boks pengiriman mbg, meskipun tidak ada di dalam ompreng, pihak sekolah mengembalikan satu boks yg berisi 35 paket tsb ke SPPG.

Geli ih! https://t.co/iT3j7wPHzi",Wed Apr 01 08:20:03 +0000 2026,in,5,3,9,0,1,1782,false,,,2039256464028839967,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/ImamBesar212/status/2039256464028839967
2039251427575677123,88404450,Sun Nov 08 11:58:19 +0000 2009,#CaraGampang,caragampang,true,Hal simpel yang harusnya lo tau dari dulu,Jauh harus pake helm,12230,5024,11123,2634,6,904,false,false,https://pbs.twimg.com/profile_images/2037682650971004928/AgvFfPRF_normal.jpg,https://pbs.twimg.com/profile_banners/88404450/1769953414,"@cepillaa Tukang Sapu Jalan, Pemadam Kebakaran, dan Tim kebersihan di toilet umum. Mereka sebenernya adalah the real unsung heroes di kota. Ini alasan kenapa mereka pantes banget dapet gaji yang layak, bahkan lebih gede dari tim SPPG.",Wed Apr 01 08:00:02 +0000 2026,in,18,6,230,1,4,9573,true,cepillaa,2039249482379129173,2039249482379129173,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/caragampang/status/2039251427575677123
2039392094264148381,1793234531774058496,Wed May 22 10:56:53 +0000 2024,listyantidewi,listyantidewi,true,"Guru Rekayasa Perangkat Lunak dan Informatika.
Bicara tentang pendidikan, persekolahan, keguruan, parenting, dan kadang-kadang hal random juga.","Malang, Jawa Timur",3417,3679,27909,8036,2,419,true,false,https://pbs.twimg.com/profile_images/2006964957704052736/0ZGZQrnn_normal.jpg,https://pbs.twimg.com/profile_banners/1793234531774058496/1774284766,"Kita ini sedang disetting untuk menyimpan ketegangan antar sesama warga.
Kalau MBG dihentikan, karyawan SPPG sebanyak ini juga akan kehilangan pekerjaan. Tapi pelaksanaan MBG sendiri merugikan banyak pihak.
Di mata pelajaran juga gitu. Rame mata pelajaran koding &amp; kecerdasan",Wed Apr 01 17:19:00 +0000 2026,in,8,2,27,0,3,672,false,,,2039392094264148381,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/listyantidewi/status/2039392094264148381
2039374324923298143,103210292,Sat Jan 09 07:23:32 +0000 2010,Azzam Mujahid Izzulhaq,AzzamIzzulhaq,true,Humanitarian Activist | Full-time Father & Social Entrepreneur | Part-time CEO & Founder of AMI Group and AMI Foundation | CEO & Co-Founder of BIG Group,"Papua, Indonesia",390583,1410,17927,12097,18,2100,true,false,https://pbs.twimg.com/profile_images/2007633603816292352/Sd3XRTNi_normal.jpg,https://pbs.twimg.com/profile_banners/103210292/1391497993,"Faktanya, menurut Policy Research Center (PRC) 88,5% manfaat dari Program MBG dinilai mengalir ke elite dan pejabat politik (44,5%) serta mitra dan pengelola SPPG (44,0%).

Bukan kepada anak-anak yang menjadi penerima utama (hanya 6,5%) apalah lagi para guru yg 'hanya' kecipratan https://t.co/uVXmtws2xq",Wed Apr 01 16:08:23 +0000 2026,in,4884,126,6907,86,704,95606,false,,,2039374324923298143,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/AzzamIzzulhaq/status/2039374324923298143
2039351845156704604,1524982653325557761,Fri May 13 05:19:40 +0000 2022,⛓ 𝙅𝙪𝙪〆 ༺☆ LØÇK ÏÑ ☆༻,keontic,false,i ship everyone,건-tric rps,713,374,21532,7969,8,411,true,false,https://pbs.twimg.com/profile_images/2041869423032856576/3ng74ix8_normal.jpg,https://pbs.twimg.com/profile_banners/1524982653325557761/1775317120,"@piapaker https://t.co/0XS8rYpp1j
partner bahasnya sppg mlu emg kbnykan mkan mbg lu bedua",Wed Apr 01 14:39:03 +0000 2026,in,0,2,0,0,0,45,true,piapaker,2039351384559243516,2039348374080827463,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/keontic/status/2039351845156704604
2039350930290987113,1925498848019193856,Thu May 22 10:29:24 +0000 2025,pia fokus tka,piapaker,false,apa ajalah ya,,380,342,6138,5280,0,270,true,false,https://pbs.twimg.com/profile_images/2040384100985647104/4crfPJji_normal.jpg,https://pbs.twimg.com/profile_banners/1925498848019193856/1774271547,@yazwArt_ yakin gamau nyoba kerja jadi sppg,Wed Apr 01 14:35:25 +0000 2026,in,0,2,0,0,0,40,true,keontic,2039348374080827463,2039348374080827463,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/piapaker/status/2039350930290987113
2039349402624786861,1925498848019193856,Thu May 22 10:29:24 +0000 2025,pia fokus tka,piapaker,false,apa ajalah ya,,380,342,6138,5280,0,270,true,false,https://pbs.twimg.com/profile_images/2040384100985647104/4crfPJji_normal.jpg,https://pbs.twimg.com/profile_banners/1925498848019193856/1774271547,pekerja sppg,Wed Apr 01 14:29:21 +0000 2026,in,0,2,0,0,0,160,false,,,2039349402624786861,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/piapaker/status/2039349402624786861
2039346156770328815,50509502,Thu Jun 25 01:31:46 +0000 2009,Fera Ernawati,ferascorp,false,"Just an ordinary people who need really much to learn, share, travel, make friends, almost time Galau, but so like to be human..^_^",Indonesia,862,1043,170401,1090,5,241,false,false,https://pbs.twimg.com/profile_images/1508171363722604545/buOZj7ya_normal.jpg,https://pbs.twimg.com/profile_banners/50509502/1406858810,"@bubuwrapz @afrkml Pabriknya yg ga mau Kak, mereka prioritaskan distributor utama yg sudah deposit dan bersedia ikutin S&amp;K pabrik
Sementara dapur SPPG cuma mau full cream doang
Dr BGN pun belanja hrs daily, ga bisa belanja stock apalagi deposit dgn perolehan barang yg ga bs ditentukan waktunya",Wed Apr 01 14:16:27 +0000 2026,in,0,2,25,0,0,975,true,bubuwrapz,2039333188850655353,2039324712590033364,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/ferascorp/status/2039346156770328815
2039342790912713156,1102842833847775232,Tue Mar 05 08:06:36 +0000 2019,res kinda inactive,respressow,false,"diem lu smw, #MARHOON penguasa bumi",not a place for a homophobes,413,429,5049,1637,1,377,true,false,https://pbs.twimg.com/profile_images/2040434815397507072/628m1sAi_normal.jpg,https://pbs.twimg.com/profile_banners/1102842833847775232/1775608674,cita-citaku jadi sppg,Wed Apr 01 14:03:05 +0000 2026,in,0,2,0,0,0,245,false,,,2039342790912713156,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/respressow/status/2039342790912713156
2039333468707148183,2553592760,Sun Jun 08 01:00:06 +0000 2014,Bungsuuuu,98d24ee59fa0405,false,End of era,,9,60,4436,119,0,50,true,true,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"@afrkml Ini ga tau emang SPPG beli langsung di pabrik dengan jumlah besar, jadi pabrik prioritaskan untuk mbg kemudian stock jadi langka buat retail atau ada kebijakan SPPG harus beli di agen/distributor sekitar lokasi SPPG dengan tujuan menghidupkan ekonomi sekitarnya",Wed Apr 01 13:26:02 +0000 2026,in,0,2,4,0,0,1528,true,afrkml,2039324712590033364,2039324712590033364,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://x.com/98d24ee59fa0405/status/2039333468707148183
2039322696379674823,218665104,Mon Nov 22 23:12:51 +0000 2010,Ahmad Arif,aik_arif,true,,Kizuki-3 Chome,33016,537,20417,9120,61,1867,true,false,https://pbs.twimg.com/profile_images/1347589002660962304/7cXq_IMX_normal.jpg,https://pbs.twimg.com/profile_banners/218665104/1598416847,"Itulah repotnya kalau aparat juga punya SPPG. Mereka kan mestinya mengawasi program dibiayai negara, kok malah memeriksa masyarakat yg melaporkan kualitas MBG yg buruk.",Wed Apr 01 12:43:14 +0000 2026,in,5017,48,8242,19,175,109344,false,,,2039322696379674823,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://x.com/aik_arif/status/2039322696379674823
2039319997592551804,1714818868919910401,Thu Oct 19 01:41:21 +0000 2023,andchmod,chmod2703,true,masih Indonesia 🇮🇩,,412,730,964,212,0,44,true,false,https://pbs.twimg.com/profile_images/2021446567199375367/nApJU7tV_normal.jpg,https://pbs.twimg.com/profile_banners/1714818868919910401/1770213246,"@WagimanDeep212_ Iya harusnya kaya gini...
Tp nnti sppg nya ga dapet cuan...😪",Wed Apr 01 12:32:30 +0000 2026,in,0,2,8,0,0,503,true,WagimanDeep212_,2039314008378130783,2039314008378130783,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/chmod2703/status/2039319997592551804
2039318807047815597,2028350680273178624,Mon Mar 02 06:04:27 +0000 2026,َ,LifeAtSeodae,false,we 💜 interns forever,ethan & Omar,91,80,1387,27,3,109,true,false,https://pbs.twimg.com/profile_images/2040724791091666944/WZEwThCt_normal.jpg,https://pbs.twimg.com/profile_banners/2028350680273178624/1774699248,@kimgaeulm @modeseodae @seodaesupport @submodeseodae Dare jadi kura-kura SPPG https://t.co/UEHwXUhaRf,Wed Apr 01 12:27:46 +0000 2026,in,1,5,0,1,0,207,true,kimgaeulm,2039314715084832957,2039314715084832957,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/LifeAtSeodae/status/2039318807047815597
2039313827377074180,2007087942440026113,Fri Jan 02 13:54:14 +0000 2026,sash.,4shoblush,false,here for #lngshot4sho 🌷,nowhere,1116,753,11471,9100,2,1729,true,false,https://pbs.twimg.com/profile_images/2040312990189404160/syQnsQjI_normal.jpg,https://pbs.twimg.com/profile_banners/2007087942440026113/1775283499,"GW REFLEK MENUTUP LAPTOP, MENGABAIKAN DATA SKRIPSI, MENGACAK ACAK OMPRENG MBG, MEMBUBARKAN SPPG, MENYELAMATKAN BADAK BERCULA SATU, MENJADI WONDER WOMAN, DAN MENCINTAI JUNG WOOJIN https://t.co/TeYW6N84Fl",Wed Apr 01 12:07:59 +0000 2026,in,2274,56,8777,129,395,54080,false,,,2039313827377074180,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/4shoblush/status/2039313827377074180
2039304026336944374,1331650559518990336,Wed Nov 25 17:26:57 +0000 2020,Tanyarl 💚,tanyakanrl,true,Menfess bot for sharing about rl things  ✨┆Follow first & Use Tanyarl or 💚 for autopost • CP : @cptanyarl ⸻ Rules dan Tutorial kirim mfs 👇🏻,Indonesia,3656145,17655,1291431,381,5033,533354,true,false,https://pbs.twimg.com/profile_images/1980598133001175040/0Bs5vDOY_normal.jpg,https://pbs.twimg.com/profile_banners/1331650559518990336/1761046369,"💚 guys aku mau nanya, buat kalian yang masih nganggur dan nyari pekerjaan, apa halangan kalian untuk tidak daftar menjadi staff sppg/ dapur mbg?",Wed Apr 01 11:29:02 +0000 2026,in,23,179,710,65,196,67638,false,,,2039304026336944374,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",https://x.com/tanyakanrl/status/2039304026336944374
2039301456180982094,361061045,Wed Aug 24 05:38:30 +0000 2011,Cal Notes,Kasteis,true,"Personal thoughts, mostly football, life experience, yapping2 #GGMU 

(Tulisan kebanyakan dari hati, tolong jangan diambil ati)",theater of Dream,2307,3696,8093,19216,2,552,false,false,https://pbs.twimg.com/profile_images/2036650279693897728/GPJm5KzK_normal.jpg,https://pbs.twimg.com/profile_banners/361061045/1774410240,"@jaesxc Yg gw takutun itu

Ntar 2029 bisa akar rumput x akar rumput,

Karena pasti masy. yg bekerja di bagian seprti sppg, kmp, dll, akan memperjuangkannya kembali (totalitas)",Wed Apr 01 11:18:50 +0000 2026,in,137,23,1853,16,24,62206,true,jaesxc,2039247162606027115,2039247162606027115,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://x.com/Kasteis/status/2039301456180982094
